industry,company_size,source,interaction_count,email_open_rate,days_since_creation,converted
other,500+,referral,7,23.66826425730127,27,0
retail,1-10,event,8,34.80302893461614,19,1
finance,11-50,email,1,22.993054686049703,38,0
retail,201-500,cold_call,5,38.244058465612454,21,1
manufacturing,201-500,website,3,28.808794516679402,16,0
retail,1-10,linkedin,5,23.549267128330502,22,1
technology,11-50,website,2,40.47733891236233,17,0
healthcare,51-200,email,3,36.74377448810921,1,1
education,1-10,linkedin,4,27.37238570074369,34,0
technology,500+,linkedin,6,15.006518283530843,98,1
healthcare,201-500,linkedin,1,39.017063899343924,16,1
finance,1-10,website,7,11.35183593287437,16,0
finance,1-10,cold_call,3,6.526047124709019,1,0
retail,1-10,website,4,23.534652289608253,66,1
education,201-500,other,6,50.868932601406904,79,0
technology,1-10,linkedin,2,48.108345042088814,50,0
technology,11-50,cold_call,0,46.00822564854262,3,0
technology,11-50,event,1,19.912086285476928,69,0
education,51-200,ads,4,21.530053564113643,0,0
retail,1-10,other,3,43.405639509386866,17,1
healthcare,1-10,ads,3,16.604494328151976,20,1
manufacturing,500+,cold_call,4,20.410603125050486,53,1
education,201-500,cold_call,5,4.288973128929155,41,1
manufacturing,51-200,email,1,38.01343176021613,47,1
education,1-10,website,7,13.023001001368664,60,0
healthcare,11-50,linkedin,6,20.637969228977802,19,1
manufacturing,51-200,website,2,49.41940814186043,45,1
finance,11-50,referral,3,48.29903095307901,2,1
manufacturing,201-500,email,4,13.593261707304286,17,1
retail,51-200,email,1,25.527275839549713,0,1
manufacturing,1-10,cold_call,4,2.459182819851617,74,0
retail,201-500,linkedin,7,4.4257666923781,95,0
technology,500+,event,1,27.132478723533275,2,0
finance,1-10,cold_call,3,26.45070374744326,22,0
other,11-50,email,1,33.90099971539886,11,0
education,11-50,linkedin,4,34.66191027654234,12,1
technology,11-50,linkedin,4,6.150536164766501,17,1
technology,1-10,linkedin,2,34.131715181653675,4,1
technology,51-200,website,6,19.074776850674738,5,1
retail,500+,website,3,25.41952382113729,25,0
manufacturing,11-50,other,4,43.03010653775071,0,0
technology,1-10,referral,2,22.42427401272845,27,1
finance,51-200,ads,5,27.382866526538287,11,1
manufacturing,11-50,website,3,45.48975167278147,53,0
retail,201-500,event,4,12.425519536582208,27,1
finance,11-50,cold_call,3,38.4010083736564,36,0
finance,1-10,event,3,50.71967756341893,3,0
finance,1-10,referral,6,9.168711564235304,9,1
healthcare,51-200,website,1,23.022787774737534,171,0
finance,11-50,event,4,26.154670007931667,17,1
retail,51-200,referral,1,32.507827350238415,13,1
education,1-10,ads,1,37.20256421410083,62,0
retail,11-50,linkedin,4,21.645951288659173,1,0
manufacturing,11-50,linkedin,3,24.81522375066592,22,0
technology,500+,email,1,25.92577536350598,7,0
finance,500+,linkedin,2,5.866790596433861,13,0
technology,1-10,ads,2,52.987480170027546,6,0
technology,11-50,ads,2,30.426371235198967,1,1
retail,1-10,website,3,11.577930328853478,16,0
other,11-50,referral,4,3.1779142049327427,46,0
technology,11-50,website,7,41.68208272437013,91,1
finance,201-500,linkedin,2,38.960614188245366,29,0
manufacturing,500+,linkedin,7,33.73952685251062,14,1
technology,11-50,referral,0,26.798037127668373,44,0
finance,11-50,ads,3,18.24621595046853,21,0
retail,201-500,ads,6,11.47780138873812,13,1
retail,201-500,linkedin,2,23.31281610555061,5,0
technology,1-10,cold_call,1,9.11617554633085,47,1
healthcare,11-50,website,2,19.68342678838844,20,0
manufacturing,11-50,linkedin,6,55.25821153349932,99,0
finance,1-10,linkedin,3,14.0566254043411,48,0
technology,1-10,other,2,16.709673768562837,16,0
manufacturing,1-10,website,6,26.92817310005376,40,0
technology,51-200,referral,3,12.996461891838074,18,1
retail,11-50,email,1,35.69009279713461,2,1
technology,1-10,email,3,19.615281795369224,21,1
other,1-10,email,4,61.08342291451259,60,0
healthcare,201-500,referral,5,71.87466236049704,58,1
healthcare,201-500,referral,5,31.6420068115073,25,1
technology,11-50,linkedin,1,30.928742895959854,14,0
healthcare,11-50,cold_call,2,44.60676540055211,0,1
education,500+,website,7,54.862499518312354,11,1
other,1-10,ads,3,9.877220185350447,137,0
healthcare,1-10,cold_call,3,23.820737589207887,38,1
finance,11-50,cold_call,2,36.946669129539245,37,0
retail,1-10,other,2,12.062693434532552,42,0
education,11-50,event,2,32.57419039332962,29,0
finance,201-500,other,4,31.841696169499738,26,0
healthcare,51-200,ads,6,42.1495566745162,18,1
finance,11-50,event,10,31.074450184380865,17,0
retail,500+,event,3,25.11995712267544,61,0
technology,1-10,ads,3,23.41147839447009,14,0
retail,1-10,linkedin,2,8.018431371655693,55,0
healthcare,51-200,other,2,6.015958949424467,54,0
manufacturing,51-200,ads,6,13.73856235717692,44,0
technology,1-10,event,1,42.289197563938146,1,0
finance,11-50,linkedin,4,3.8027354334360384,4,1
finance,51-200,linkedin,6,4.408442812621077,11,1
retail,51-200,referral,2,22.99508027709829,56,0
technology,51-200,ads,3,51.7467732955619,61,0
finance,11-50,website,1,8.466327472792907,1,0
finance,1-10,website,5,2.9612869956739916,11,1
finance,11-50,linkedin,1,30.331064189441303,56,0
retail,1-10,linkedin,3,10.825203038716042,8,0
retail,500+,referral,3,13.992534735306789,111,1
manufacturing,11-50,linkedin,4,16.082584436998886,20,0
healthcare,11-50,email,2,54.251725862323795,83,1
manufacturing,51-200,referral,2,4.759251411577765,16,1
finance,11-50,linkedin,4,52.37267794509596,11,1
technology,11-50,referral,0,22.3040892548582,13,0
technology,201-500,linkedin,3,17.366493340133758,64,0
healthcare,201-500,linkedin,3,40.986154197430544,12,1
manufacturing,51-200,ads,7,26.920237153334327,33,1
retail,1-10,event,3,25.299974725753383,19,0
manufacturing,51-200,cold_call,2,23.17248531126819,85,0
finance,51-200,event,2,46.564578763354966,5,1
finance,1-10,ads,1,48.590265579412666,16,0
technology,1-10,ads,1,28.95131693333457,3,0
healthcare,201-500,website,3,19.701526579570107,25,0
finance,1-10,email,2,39.306495195696456,15,1
technology,51-200,other,3,12.74901554175793,1,0
technology,11-50,linkedin,6,36.30618797809797,56,1
finance,11-50,linkedin,2,35.575735445856274,14,1
retail,1-10,website,3,25.702188486355865,20,1
other,201-500,event,2,40.44778728963195,15,0
education,11-50,event,3,28.069494728565335,20,0
retail,11-50,website,1,16.415341859063677,0,0
finance,51-200,other,1,20.955767530807513,50,0
retail,51-200,website,1,27.648421629415086,12,0
manufacturing,500+,cold_call,1,24.935078673974655,38,0
technology,11-50,other,3,33.88787659315899,2,0
finance,11-50,event,6,15.441444567322469,22,1
manufacturing,500+,ads,5,37.284489442978,71,1
healthcare,51-200,linkedin,3,67.68734946623066,15,0
finance,11-50,website,3,15.925579884686389,6,1
finance,1-10,referral,4,43.01898844141748,3,1
technology,201-500,event,2,13.794364775867784,58,1
healthcare,11-50,linkedin,3,17.53161550516568,8,0
healthcare,51-200,ads,5,25.155996956124334,110,1
technology,11-50,email,6,25.173332628522232,8,1
technology,1-10,linkedin,1,8.16573797617853,19,0
manufacturing,51-200,ads,4,43.90211380053117,18,0
healthcare,1-10,referral,3,12.470074535040816,1,1
finance,11-50,website,4,33.69808154736918,22,1
healthcare,11-50,linkedin,2,7.549090727349128,33,1
education,11-50,event,5,11.951063956794256,40,1
healthcare,51-200,referral,1,7.860602167076615,22,1
finance,201-500,cold_call,4,18.544294350247437,50,0
education,51-200,referral,5,11.426862469293713,41,1
manufacturing,1-10,ads,1,29.193496502309912,6,0
technology,1-10,linkedin,1,28.29396033557776,15,0
manufacturing,11-50,linkedin,4,16.49215613478639,4,0
finance,500+,website,1,18.01153220331744,4,0
finance,201-500,linkedin,4,49.99568776249195,37,0
technology,201-500,referral,3,23.317145777775934,22,1
technology,11-50,website,4,22.899778056291257,27,1
retail,11-50,ads,5,24.68121465445813,39,0
finance,11-50,linkedin,4,21.913629167324974,9,1
finance,1-10,email,3,13.634809377415403,15,0
retail,1-10,cold_call,5,39.22443333063354,28,1
manufacturing,500+,linkedin,6,48.12255360593557,3,1
technology,1-10,linkedin,4,8.546597501847893,53,1
retail,1-10,other,2,27.143011865862025,12,0
technology,1-10,linkedin,1,49.11986105766674,32,0
manufacturing,500+,other,1,78.89899500331046,162,0
retail,51-200,linkedin,1,46.3595735113205,19,0
other,51-200,event,2,27.36910528755656,7,0
technology,201-500,ads,2,32.91739963465884,7,0
technology,11-50,cold_call,3,49.06099141463818,1,1
healthcare,51-200,ads,5,2.6855726454548745,43,1
healthcare,1-10,website,4,19.343299527537898,10,0
technology,1-10,linkedin,2,7.3419910959182975,5,1
education,201-500,ads,4,40.18472396141697,37,0
technology,51-200,email,3,10.765962553406116,11,0
healthcare,11-50,website,1,47.74769335969288,27,1
manufacturing,11-50,cold_call,2,14.550864828456925,16,0
finance,11-50,referral,1,45.58108199586346,12,0
manufacturing,1-10,event,3,43.438156119284216,20,0
technology,1-10,referral,4,32.426085486481036,11,1
finance,1-10,other,7,62.66787104764515,61,1
technology,11-50,other,4,7.272549559648551,2,1
technology,201-500,ads,2,52.07524793394003,0,1
education,11-50,cold_call,2,17.565578576937448,15,0
technology,1-10,event,3,26.965037596992936,5,1
finance,11-50,ads,3,26.369049170680974,40,1
finance,201-500,website,1,27.855011175821325,13,0
healthcare,1-10,linkedin,3,20.28576992118708,9,1
education,1-10,event,3,21.269897071415656,13,0
technology,11-50,linkedin,3,11.988895810472087,7,1
retail,51-200,linkedin,3,7.131446465159488,10,1
other,51-200,referral,3,34.60031717393052,25,0
finance,201-500,website,5,53.06892413371143,59,0
education,500+,event,3,22.731702180184246,13,0
technology,51-200,other,2,6.163163073844574,11,0
finance,51-200,referral,4,21.042158086499203,45,0
healthcare,11-50,linkedin,3,27.48895781109766,0,0
retail,1-10,email,1,8.234213846459797,10,0
other,500+,website,1,32.91072256759394,18,0
healthcare,11-50,referral,4,23.154041511347494,27,0
retail,1-10,ads,3,15.177785685563771,5,1
technology,51-200,website,2,3.582387594115361,17,0
finance,11-50,ads,5,29.765321857656062,25,0
finance,51-200,email,7,30.85858912430119,21,1
other,51-200,website,1,21.717665151933723,25,0
retail,11-50,event,4,39.291021109414196,32,1
healthcare,201-500,website,2,44.22762698173497,14,1
technology,11-50,ads,3,14.724081559205157,1,1
technology,11-50,event,2,10.3501613379661,1,0
technology,11-50,website,0,39.39294878737311,58,0
healthcare,51-200,ads,3,19.006747196012476,33,0
education,51-200,website,4,25.323531838715585,43,1
finance,11-50,referral,0,58.82594544070111,79,1
finance,51-200,event,0,37.86397010164138,41,1
technology,1-10,referral,1,11.609107296284375,35,0
education,500+,email,3,12.860142036945984,31,0
retail,11-50,linkedin,1,30.23890092512592,8,1
technology,51-200,referral,2,34.672951351409495,94,0
retail,1-10,other,5,12.153731496850792,23,1
finance,1-10,event,3,37.89208944172008,7,0
technology,11-50,linkedin,5,38.08000479914808,7,0
finance,201-500,ads,3,38.97527410933036,50,1
finance,11-50,ads,5,63.26802661746031,8,1
technology,500+,website,4,34.98298453901308,1,1
education,11-50,email,7,7.344450815991357,16,0
manufacturing,11-50,email,2,12.937512786177066,51,0
retail,1-10,website,4,22.46424164158752,16,1
finance,201-500,event,2,13.112969492751636,48,0
finance,1-10,referral,3,30.90263365125232,52,1
retail,201-500,linkedin,2,10.234316076228485,58,0
finance,201-500,website,1,16.37411641105812,26,0
technology,500+,other,8,7.2228148137347485,36,1
finance,11-50,email,2,48.706300851736756,9,1
manufacturing,51-200,website,1,22.1948549192894,3,0
finance,51-200,website,5,52.489155143959046,22,1
technology,1-10,cold_call,3,31.419135397893605,0,0
manufacturing,51-200,referral,1,22.269331854406158,18,0
technology,1-10,ads,1,32.68713164644622,3,0
healthcare,11-50,other,3,10.876720836277183,3,0
technology,1-10,event,5,15.26491523296083,61,1
healthcare,1-10,ads,1,48.11871328900135,30,0
manufacturing,11-50,referral,1,41.35504028953076,31,1
finance,11-50,referral,4,17.732075678508558,15,1
technology,51-200,linkedin,5,13.940414875756149,15,1
education,1-10,other,5,55.08119360848003,10,1
education,11-50,referral,6,13.599635332004532,17,1
education,1-10,event,4,35.36483916445604,26,0
technology,51-200,linkedin,0,33.66425994623836,6,1
finance,51-200,website,2,11.046027991714569,9,0
other,51-200,linkedin,3,22.724576605088334,20,1
manufacturing,51-200,email,5,28.875664380561123,14,0
technology,11-50,website,1,34.87901754511281,51,1
technology,51-200,website,4,7.535298048406153,51,0
finance,11-50,linkedin,3,16.025330814529802,12,0
education,11-50,ads,3,36.20655162498746,17,0
finance,51-200,linkedin,7,46.13598925916891,112,1
finance,1-10,ads,5,36.32381340716314,52,1
technology,51-200,website,1,3.1748546280954124,7,0
retail,51-200,website,3,39.39323988198462,9,1
manufacturing,11-50,website,5,19.40614696187682,2,1
healthcare,1-10,website,5,5.908462068777009,33,0
manufacturing,1-10,ads,6,32.4039107814447,11,1
other,500+,ads,2,47.71474532090203,23,1
technology,51-200,linkedin,4,50.499375890694466,43,1
finance,1-10,event,6,32.650796096524715,54,0
healthcare,11-50,website,1,29.1929959966443,11,0
manufacturing,51-200,linkedin,1,22.82126435146624,8,0
finance,201-500,linkedin,1,51.47260412693275,56,1
retail,1-10,event,3,46.58869233819712,14,0
manufacturing,1-10,email,4,29.375919994256716,51,0
healthcare,201-500,website,2,1.7459622115853561,4,0
education,1-10,referral,2,47.42942904887472,72,1
finance,1-10,ads,3,6.068256510558625,19,1
technology,500+,other,5,20.0736206481694,5,1
retail,51-200,email,5,25.01508069535388,22,1
manufacturing,11-50,ads,2,4.463445700711473,61,0
healthcare,1-10,event,5,20.871282147112986,14,0
education,1-10,email,1,11.832484576217643,5,0
education,1-10,ads,1,23.815794626007804,25,0
healthcare,201-500,referral,4,39.108205237583746,53,0
other,11-50,linkedin,3,37.620703315117346,3,0
technology,51-200,linkedin,4,15.106986242878573,1,1
technology,201-500,email,4,45.08789390950419,1,1
technology,11-50,ads,5,47.25541945799205,7,0
education,1-10,event,0,34.4060130860543,0,1
retail,11-50,other,6,27.43493920288692,16,0
technology,201-500,linkedin,3,18.16085913573354,35,0
finance,201-500,referral,4,11.118920513464206,37,1
retail,1-10,event,1,47.69706993750932,30,0
technology,51-200,email,1,20.512407137730886,10,0
education,51-200,email,3,67.96903171278944,39,0
manufacturing,201-500,ads,6,15.275492905557819,25,1
finance,1-10,referral,6,64.7232874699551,59,1
other,11-50,website,2,36.478622240205674,19,0
finance,201-500,other,7,21.336400897344397,5,0
other,11-50,ads,1,33.02455498879068,30,0
retail,11-50,cold_call,2,28.44690253424933,4,0
retail,1-10,ads,4,21.343035472714092,99,1
technology,11-50,other,3,11.493979049434559,36,0
education,11-50,website,7,4.762042779552165,42,0
finance,500+,referral,2,44.250751392119575,34,1
technology,11-50,website,1,41.62922910167777,3,0
technology,11-50,ads,1,20.90747262340083,18,0
finance,51-200,ads,6,20.837599692770194,31,1
finance,1-10,linkedin,1,48.72710195797898,7,1
retail,11-50,linkedin,1,43.16889732915758,34,0
education,51-200,ads,1,9.221081753947221,51,0
technology,201-500,email,3,42.98190255465716,9,1
retail,51-200,website,4,39.148383005927585,6,1
technology,51-200,linkedin,2,30.39964364962431,64,0
education,1-10,event,3,9.532527510143831,0,1
manufacturing,500+,website,4,6.839703480849588,8,1
finance,1-10,other,3,31.221889049185354,15,1
retail,51-200,website,3,27.657501028824218,33,1
healthcare,11-50,linkedin,2,13.54486018501883,174,0
finance,500+,referral,3,61.12271619800751,13,1
manufacturing,51-200,website,4,48.27319290477275,89,0
finance,51-200,linkedin,3,9.778786665943889,13,0
healthcare,1-10,linkedin,3,7.899641185571498,35,0
finance,11-50,linkedin,2,27.04500137145812,5,0
manufacturing,51-200,ads,4,37.85224546914559,18,0
healthcare,51-200,referral,4,41.52302185856495,61,0
technology,1-10,referral,2,38.33475057344705,11,1
retail,500+,linkedin,6,30.577668966599436,3,1
manufacturing,201-500,website,1,50.74961535447912,22,1
technology,11-50,website,3,63.12223229239141,17,1
technology,201-500,ads,3,32.606870552382475,7,1
technology,11-50,linkedin,4,42.392770794912856,70,0
healthcare,11-50,linkedin,4,6.393648949003702,27,1
finance,11-50,referral,6,71.40610557345605,12,1
retail,51-200,linkedin,1,40.19962115645067,166,1
retail,51-200,referral,4,10.931107824668434,4,0
retail,11-50,website,2,28.917468485577878,56,0
healthcare,51-200,website,4,24.098755991982674,7,0
manufacturing,51-200,ads,5,51.594790451285974,8,1
finance,51-200,ads,4,43.557729416258454,20,1
other,1-10,website,2,5.988519769852206,32,0
retail,201-500,event,5,46.21968139329995,35,1
technology,11-50,email,2,35.97641917055553,0,0
retail,11-50,website,5,23.956708037602077,10,0
healthcare,1-10,referral,1,44.15263870541175,32,1
retail,11-50,referral,2,37.91732959916835,66,0
technology,201-500,event,4,21.306022327505158,33,1
technology,11-50,linkedin,2,33.61475744065664,9,1
education,51-200,other,3,45.87765760450366,21,0
technology,1-10,website,1,17.979935660264605,31,0
manufacturing,11-50,website,4,17.12340906084583,4,1
healthcare,500+,linkedin,1,22.959885391265324,23,0
retail,51-200,website,2,19.17991891406357,19,0
retail,1-10,referral,0,33.33388721494701,12,0
finance,11-50,linkedin,1,31.277202787064034,29,0
healthcare,1-10,ads,3,17.050605812633485,30,0
technology,11-50,cold_call,4,8.590378453212995,106,0
technology,51-200,website,0,30.184283263579687,16,0
healthcare,51-200,referral,8,29.072724044513244,22,1
retail,1-10,linkedin,3,48.69699829089078,5,0
education,500+,email,3,5.676371824335435,23,1
education,51-200,email,3,23.72468202650603,1,1
manufacturing,11-50,website,1,4.461121941467069,4,0
manufacturing,11-50,website,4,4.971771720138636,5,1
retail,51-200,referral,3,36.69352969824574,30,1
healthcare,51-200,website,3,30.68584300404368,25,1
